# Functions found by Ghidra auto-analysis
# Address | Size | Name | Signature
#---
0x05D4C4 |    448 | FUN_0005d4c4 | int FUN_0005d4c4(uint * param_1, longlong * param_2)
0x05D684 |    512 | FUN_0005d684 | undefined4 * FUN_0005d684(undefined8 * param_1, longlong * param_2, longlong param_3)
0x05D884 |    284 | FUN_0005d884 | undefined8 FUN_0005d884(int * param_1, longlong param_2)
0x05D9A0 |    188 | FUN_0005d9a0 | ulonglong FUN_0005d9a0(int * param_1)
0x05DA5C |    308 | FUN_0005da5c | int * FUN_0005da5c(longlong * param_1, int * param_2)
0x05DB90 |    156 | FUN_0005db90 | longlong * FUN_0005db90(int * param_1, longlong * param_2)
0x05DC64 |     56 | FUN_0005dc64 | undefined FUN_0005dc64(int * param_1, char * param_2, int param_3)
0x05DC9C |     64 | FUN_0005dc9c | undefined FUN_0005dc9c(uint * param_1, longlong * param_2, byte * param_3)
0x05DCDC |     64 | FUN_0005dcdc | undefined FUN_0005dcdc(void)
0x05DD1C |     64 | FUN_0005dd1c | undefined FUN_0005dd1c(longlong param_1)
0x05DD5C |    188 | FUN_0005dd5c | undefined8 FUN_0005dd5c(undefined8 * param_1, undefined8 param_2, int param_3, longlong param_4)
0x05DE18 |    116 | FUN_0005de18 | undefined FUN_0005de18(undefined8 * param_1, undefined4 * param_2, undefined8 * param_3, undefined8 * param_4)
0x05DE8C |    112 | FUN_0005de8c | undefined FUN_0005de8c(undefined8 * param_1, undefined4 * param_2)
0x05DEFC |     64 | FUN_0005defc | undefined FUN_0005defc(uint * param_1, longlong * param_2, byte * param_3)
0x05DF3C |     64 | FUN_0005df3c | uint FUN_0005df3c(longlong param_1, longlong * param_2)
0x05DF7C |     64 | FUN_0005df7c | undefined FUN_0005df7c(longlong param_1)
0x05DFBC |    292 | FUN_0005dfbc | bool FUN_0005dfbc(longlong * param_1, int * param_2, uint param_3)
0x05E0E0 |    548 | FUN_0005e0e0 | ulonglong FUN_0005e0e0(longlong * param_1, undefined8 param_2, longlong * param_3, undefined1 * param_4, uint param_5)
0x05E304 |    376 | FUN_0005e304 | uint FUN_0005e304(longlong * param_1, int * param_2)
0x05E47C |    244 | FUN_0005e47c | uint * FUN_0005e47c(longlong param_1, char * param_2, undefined8 * param_3)
0x05E570 |    236 | FUN_0005e570 | undefined8 FUN_0005e570(int * param_1, undefined8 param_2, int param_3, int param_4, longlong param_5, longlong param_6, undefined4 param_7)
0x05E65C |    212 | FUN_0005e65c | undefined8 FUN_0005e65c(undefined8 * param_1, undefined8 * param_2, undefined4 * param_3, undefined8 * param_4, undefined4 * param_5)
0x05E730 |    476 | FUN_0005e730 | byte * FUN_0005e730(byte * param_1, longlong * param_2)
0x05E90C |     92 | FUN_0005e90c | undefined FUN_0005e90c(longlong param_1, undefined8 * param_2, undefined8 * param_3, undefined8 * param_4)
0x05E968 |     68 | FUN_0005e968 | undefined FUN_0005e968(longlong param_1, undefined8 * param_2)
0x05E9AC |    100 | FUN_0005e9ac | uint * FUN_0005e9ac(void)
0x05EA10 |    120 | FUN_0005ea10 | undefined FUN_0005ea10(uint * param_1)
0x05EA88 |    108 | FUN_0005ea88 | undefined FUN_0005ea88(uint * param_1)
0x05EAF4 |    200 | FUN_0005eaf4 | undefined8 FUN_0005eaf4(uint * param_1, longlong * param_2)
0x05EBBC |    452 | FUN_0005ebbc | ulonglong FUN_0005ebbc(uint * param_1, longlong param_2, longlong param_3, longlong param_4, longlong param_5)
0x05ED80 |    160 | FUN_0005ed80 | undefined FUN_0005ed80(longlong param_1, char * param_2, int param_3)
0x05EE20 |    312 | FUN_0005ee20 | undefined8 FUN_0005ee20(longlong * param_1, undefined8 * param_2, ulonglong param_3)
0x05EF58 |    324 | FUN_0005ef58 | undefined8 FUN_0005ef58(longlong * param_1, byte * param_2, longlong * param_3)
0x05F09C |     80 | FUN_0005f09c | undefined FUN_0005f09c(void)
0x05F0EC |    120 | FUN_0005f0ec | undefined FUN_0005f0ec(undefined4 param_1, undefined8 param_2, undefined8 param_3)
0x05F164 |    120 | FUN_0005f164 | undefined FUN_0005f164(undefined4 param_1, undefined8 param_2, undefined8 param_3)
0x05F1DC |    188 | FUN_0005f1dc | undefined8 FUN_0005f1dc(longlong * param_1, int param_2, undefined8 param_3)
0x05F298 |    140 | FUN_0005f298 | undefined8 FUN_0005f298(undefined8 * param_1, int param_2)
0x05F944 |    104 | FUN_0005f944 | undefined8 FUN_0005f944(void)
0x05FAB4 |    236 | FUN_0005fab4 | undefined4 * FUN_0005fab4(undefined4 param_1)
0x05FBA0 |    132 | FUN_0005fba0 | bool FUN_0005fba0(void)
0x05FD78 |    192 | FUN_0005fd78 | undefined8 FUN_0005fd78(longlong param_1, uint param_2)
0x05FE38 |    576 | FUN_0005fe38 | undefined8 FUN_0005fe38(longlong * param_1, undefined8 * param_2, uint param_3, longlong param_4)
0x060078 |     88 | FUN_00060078 | undefined FUN_00060078(undefined8 * param_1)
0x0600D0 |    104 | FUN_000600d0 | undefined8 FUN_000600d0(longlong * param_1)
0x060138 |    184 | FUN_00060138 | undefined8 FUN_00060138(longlong * param_1, undefined8 param_2, undefined4 * param_3)
0x0601F0 |    156 | FUN_000601f0 | undefined8 FUN_000601f0(undefined8 * param_1, undefined8 * param_2)
0x06028C |     96 | FUN_0006028c | undefined FUN_0006028c(uint * param_1)
0x0602EC |    100 | FUN_000602ec | undefined FUN_000602ec(longlong param_1, int param_2)
0x060350 |    212 | FUN_00060350 | undefined8 FUN_00060350(longlong * param_1, longlong * param_2, longlong * param_3)
0x060424 |    440 | FUN_00060424 | undefined8 FUN_00060424(longlong * param_1, longlong * param_2, longlong * param_3)
0x0605DC |    268 | FUN_000605dc | undefined8 FUN_000605dc(longlong * param_1, undefined8 * param_2, undefined8 * param_3)
0x0606E8 |    276 | FUN_000606e8 | undefined8 FUN_000606e8(longlong * param_1, longlong * param_2, longlong * param_3)
0x0607FC |    132 | FUN_000607fc | undefined8 * FUN_000607fc(void)
0x060880 |    204 | FUN_00060880 | undefined FUN_00060880(longlong * param_1)
0x06094C |    272 | FUN_0006094c | undefined FUN_0006094c(longlong param_1)
0x060A5C |    176 | FUN_00060a5c | undefined FUN_00060a5c(longlong param_1)
0x060B0C |    356 | FUN_00060b0c | uint * FUN_00060b0c(longlong * param_1)
0x060C70 |    352 | FUN_00060c70 | undefined4 FUN_00060c70(uint * param_1, uint * param_2, uint * param_3, longlong * param_4)
0x060DD0 |    376 | FUN_00060dd0 | undefined FUN_00060dd0(ulonglong * param_1, ulonglong * param_2, int param_3, ulonglong * param_4, int param_5)
0x060F48 |    264 | FUN_00060f48 | uint * FUN_00060f48(longlong * param_1, longlong * param_2, longlong * param_3)
0x061050 |    148 | FUN_00061050 | undefined FUN_00061050(undefined8 * param_1)
0x0610E4 |    288 | FUN_000610e4 | undefined4 FUN_000610e4(uint * param_1, longlong * param_2)
0x061204 |    408 | FUN_00061204 | uint * FUN_00061204(uint * param_1, longlong * param_2, longlong * param_3, longlong * param_4, longlong param_5, longlong param_6)
0x06148C |    188 | FUN_0006148c | undefined4 FUN_0006148c(longlong * param_1, uint * param_2, longlong param_3, longlong * param_4)
0x061548 |     60 | FUN_00061548 | longlong FUN_00061548(longlong param_1)
0x061768 |   2112 | FUN_00061768 | longlong * FUN_00061768(longlong * param_1, longlong * param_2, longlong * param_3, longlong * param_4)
0x061FA8 |    380 | FUN_00061fa8 | undefined4 FUN_00061fa8(uint * param_1, uint * param_2, longlong * param_3)
0x062124 |    288 | FUN_00062124 | undefined FUN_00062124(longlong * param_1, ulonglong * param_2, int param_3, ulonglong * param_4)
0x063540 |    196 | FUN_00063540 | uint * FUN_00063540(longlong param_1, undefined4 * param_2, longlong * param_3)
0x063604 |    348 | FUN_00063604 | undefined4 FUN_00063604(uint * param_1, longlong * param_2, longlong * param_3, longlong * param_4)
0x063670 |     72 | FUN_00063670 | undefined4 FUN_00063670(longlong param_1, longlong * param_2, uint * param_3, longlong * param_4)
0x063D00 |    188 | FUN_00063d00 | bool FUN_00063d00(undefined1 * param_1, int param_2, undefined8 * param_3, uint param_4)
0x063DBC |    248 | FUN_00063dbc | ulonglong FUN_00063dbc(undefined8 * param_1, int param_2, char * param_3, int param_4, int param_5)
0x063EB4 |    256 | FUN_00063eb4 | undefined8 FUN_00063eb4(undefined1 * param_1, int param_2, undefined8 * param_3, uint param_4)
0x063FB4 |    432 | FUN_00063fb4 | uint FUN_00063fb4(undefined8 * param_1, uint param_2, undefined8 * param_3, uint param_4, uint param_5)
0x064164 |     68 | FUN_00064164 | int FUN_00064164(uint param_1)
0x0641A8 |     84 | FUN_000641a8 | uint FUN_000641a8(uint param_1, uint param_2)
0x0641FC |    280 | FUN_000641fc | undefined8 FUN_000641fc(undefined1 * param_1, int param_2, undefined8 * param_3, uint param_4)
0x064314 |    304 | FUN_00064314 | uint FUN_00064314(undefined8 * param_1, int param_2, char * param_3, int param_4, int param_5)
0x064444 |    132 | FUN_00064444 | undefined8 FUN_00064444(undefined8 * param_1, int param_2, undefined8 * param_3, uint param_4)
0x0644C8 |    168 | FUN_000644c8 | int FUN_000644c8(uint * param_1, int param_2, undefined8 * param_3, int param_4)
0x064570 |    624 | FUN_00064570 | bool FUN_00064570(undefined1 * param_1, int param_2, undefined8 * param_3, uint param_4, undefined8 param_5, int param_6)
0x0647E0 |    360 | FUN_000647e0 | undefined4 FUN_000647e0(longlong param_1, longlong param_2, undefined8 param_3, undefined8 param_4, longlong param_5)
0x064948 |     68 | FUN_00064948 | int FUN_00064948(undefined8 * param_1, int param_2, undefined8 * param_3, int param_4, int param_5, undefined8 param_6, int param_7)
0x06498C |    764 | FUN_0006498c | int FUN_0006498c(undefined8 * param_1, int param_2, undefined8 * param_3, int param_4, int param_5, undefined8 param_6, int param_7, undefined * param_8, undefined * param_9)
0x064C88 |     68 | FUN_00064c88 | int FUN_00064c88(uint param_1)
0x0652B0 |    224 | FUN_000652b0 | undefined8 FUN_000652b0(undefined1 * param_1, int param_2, undefined8 * param_3, uint param_4)
0x065390 |    244 | FUN_00065390 | ulonglong FUN_00065390(undefined8 * param_1, undefined8 param_2, byte * param_3, int param_4, int param_5)
0x065484 |    124 | FUN_00065484 | undefined8 FUN_00065484(int param_1)
0x065500 |     64 | FUN_00065500 | undefined FUN_00065500(uint * param_1, longlong * param_2, byte * param_3)
0x065540 |     64 | FUN_00065540 | undefined FUN_00065540(void)
0x065580 |     64 | FUN_00065580 | undefined FUN_00065580(longlong param_1)
0x0655C0 |     64 | FUN_000655c0 | undefined FUN_000655c0(uint * param_1, longlong * param_2, byte * param_3)
0x065600 |     64 | FUN_00065600 | uint FUN_00065600(longlong param_1, longlong * param_2)
0x065640 |     64 | FUN_00065640 | undefined FUN_00065640(uint * param_1, longlong * param_2, byte * param_3)
0x065680 |     64 | FUN_00065680 | uint FUN_00065680(longlong param_1, longlong * param_2)
0x06573C |     64 | FUN_0006573c | undefined FUN_0006573c(uint * param_1, longlong * param_2, byte * param_3)
0x06577C |     64 | FUN_0006577c | uint FUN_0006577c(longlong param_1, longlong * param_2)
0x0657BC |     64 | FUN_000657bc | undefined FUN_000657bc(uint * param_1, longlong * param_2, byte * param_3)
0x0657FC |     64 | FUN_000657fc | uint FUN_000657fc(longlong param_1, longlong * param_2)
0x06583C |    284 | FUN_0006583c | undefined8 * FUN_0006583c(longlong * param_1, longlong * param_2, byte * param_3)
0x065958 |    144 | FUN_00065958 | uint FUN_00065958(longlong param_1, longlong * param_2)
0x065A64 |    576 | FUN_00065a64 | ulonglong FUN_00065a64(longlong param_1, int param_2, int param_3, int * param_4)
0x065CA4 |     64 | FUN_00065ca4 | undefined FUN_00065ca4(longlong param_1)
0x065CE4 |     64 | FUN_00065ce4 | undefined FUN_00065ce4(undefined8 param_1, undefined8 param_2, longlong param_3)
0x065D24 |     64 | FUN_00065d24 | undefined * * FUN_00065d24(void)
0x066268 |    208 | FUN_00066268 | undefined8 FUN_00066268(longlong param_1, longlong * param_2, uint * param_3)
0x06641C |    640 | FUN_0006641c | undefined FUN_0006641c(double param_1, undefined8 param_2, int param_3)
0x0667B0 |     64 | FUN_000667b0 | undefined * * FUN_000667b0(void)
0x0667F0 |    848 | FUN_000667f0 | undefined4 FUN_000667f0(byte * param_1, int param_2, int param_3)
0x066B40 |     60 | FUN_00066b40 | undefined8 FUN_00066b40(void)
0x066B7C |     64 | FUN_00066b7c | undefined FUN_00066b7c(uint * param_1)
0x066BBC |    708 | FUN_00066bbc | undefined8 FUN_00066bbc(uint * param_1, longlong param_2, undefined8 param_3, longlong param_4, uint * param_5, int param_6)
0x066E80 |    140 | FUN_00066e80 | undefined8 FUN_00066e80(uint * param_1)
0x066F0C |    128 | FUN_00066f0c | undefined8 FUN_00066f0c(longlong * param_1)
0x066F8C |     60 | FUN_00066f8c | undefined FUN_00066f8c(uint * param_1, longlong param_2, undefined8 param_3, longlong param_4, uint * param_5)
0x066FC8 |    192 | FUN_00066fc8 | ulonglong FUN_00066fc8(longlong * param_1, int param_2)
0x067088 |    280 | FUN_00067088 | undefined8 FUN_00067088(uint * param_1, longlong * param_2)
0x0671A0 |     76 | FUN_000671a0 | bool FUN_000671a0(undefined8 * param_1)
0x0671EC |     92 | FUN_000671ec | undefined FUN_000671ec(undefined8 * param_1, longlong param_2)
0x0675E0 |   1468 | FUN_000675e0 | undefined8 FUN_000675e0(uint * param_1, longlong * param_2, longlong * param_3, longlong * param_4, longlong * param_5)
0x067B9C |    188 | FUN_00067b9c | ulonglong FUN_00067b9c(uint * param_1, uint * * param_2, longlong * param_3, uint * param_4, longlong * param_5)
0x067C58 |   1104 | FUN_00067c58 | ulonglong FUN_00067c58(longlong * param_1, ulonglong param_2, longlong * param_3, longlong * param_4, longlong * param_5, int * param_6)
0x0680A8 |   1236 | FUN_000680a8 | undefined4 FUN_000680a8(longlong * param_1, uint * * param_2, longlong * param_3, longlong * param_4, longlong * param_5, int * param_6)
0x06857C |    864 | FUN_0006857c | int FUN_0006857c(uint * param_1, longlong * param_2, longlong * param_3, uint * param_4, longlong * param_5)
0x0688DC |   1384 | FUN_000688dc | undefined4 FUN_000688dc(longlong * param_1, uint * * param_2, longlong * param_3, longlong * param_4, longlong * param_5, int * param_6)
0x068E44 |    116 | FUN_00068e44 | undefined FUN_00068e44(longlong * param_1, uint param_2, longlong param_3, int param_4, int param_5)
0x068EB8 |    232 | FUN_00068eb8 | undefined8 FUN_00068eb8(longlong * param_1, uint param_2, longlong param_3, int param_4, int param_5)
0x068FA0 |    196 | FUN_00068fa0 | undefined8 FUN_00068fa0(longlong * param_1, longlong * param_2, longlong * param_3, longlong * param_4)
0x069064 |    220 | FUN_00069064 | undefined4 FUN_00069064(longlong * param_1, uint * param_2, uint * param_3, longlong * param_4, longlong * param_5)
0x069140 |    680 | FUN_00069140 | undefined4 FUN_00069140(longlong * param_1, int param_2, int param_3, int param_4)
0x069444 |     76 | FUN_00069444 | undefined FUN_00069444(longlong * param_1, longlong * param_2)
0x069490 |    440 | FUN_00069490 | undefined8 FUN_00069490(int param_1, longlong * param_2, longlong * param_3)
0x069648 |     76 | FUN_00069648 | undefined FUN_00069648(longlong * param_1, longlong * param_2)
0x069694 |    172 | FUN_00069694 | undefined8 FUN_00069694(int * param_1, undefined4 param_2, undefined4 param_3)
0x069740 |   1472 | FUN_00069740 | undefined8 FUN_00069740(uint * param_1, int param_2, int param_3, longlong * param_4, longlong * param_5, int * param_6)
0x069D00 |   1140 | FUN_00069d00 | uint FUN_00069d00(uint * param_1, int param_2, longlong * param_3, int param_4, int * param_5)
0x06A174 |     80 | FUN_0006a174 | undefined FUN_0006a174(uint * param_1)
0x06A1C4 |    124 | FUN_0006a1c4 | undefined FUN_0006a1c4(longlong * param_1)
0x06A240 |    108 | FUN_0006a240 | bool FUN_0006a240(longlong * param_1, longlong * param_2)
0x06A2AC |    236 | FUN_0006a2ac | undefined4 FUN_0006a2ac(uint * param_1, uint * param_2, uint * param_3, uint * param_4, longlong * param_5)
0x06A398 |    620 | FUN_0006a398 | undefined4 FUN_0006a398(uint * param_1, uint * param_2, longlong * param_3, uint * param_4, longlong * param_5)
0x06A604 |    172 | FUN_0006a604 | uint FUN_0006a604(uint * param_1, longlong * param_2, uint param_3, longlong * param_4)
0x06A6B0 |    216 | FUN_0006a6b0 | undefined4 FUN_0006a6b0(longlong * param_1, uint * param_2, uint * param_3, longlong param_4, longlong * param_5)
0x06A788 |    652 | FUN_0006a788 | undefined8 FUN_0006a788(longlong * param_1, longlong * param_2, longlong param_3)
0x06AA14 |    168 | FUN_0006aa14 | ulonglong FUN_0006aa14(longlong * param_1, longlong * param_2, longlong param_3, longlong * param_4)
0x06AABC |    100 | FUN_0006aabc | undefined4 * FUN_0006aabc(void)
0x06AB20 |     96 | FUN_0006ab20 | undefined FUN_0006ab20(undefined4 * param_1)
0x06AB80 |    132 | FUN_0006ab80 | undefined FUN_0006ab80(longlong param_1)
0x06AC04 |    472 | FUN_0006ac04 | undefined4 FUN_0006ac04(int * param_1, longlong * param_2, longlong * param_3)
0x06ADDC |    176 | FUN_0006addc | int * FUN_0006addc(longlong * param_1, undefined8 param_2, longlong * param_3, longlong * param_4)
0x06AE8C |    224 | FUN_0006ae8c | char * FUN_0006ae8c(char * param_1, longlong param_2, char param_3)
0x06AF6C |    124 | FUN_0006af6c | undefined1 * FUN_0006af6c(undefined1 * param_1, undefined2 * param_2)
0x06AFE8 |     72 | FUN_0006afe8 | undefined FUN_0006afe8(byte * param_1, byte * param_2)
0x06B030 |    416 | FUN_0006b030 | longlong FUN_0006b030(undefined4 * param_1)
0x06B1D0 |     68 | FUN_0006b1d0 | bool FUN_0006b1d0(int param_1)
0x06B214 |     88 | FUN_0006b214 | bool FUN_0006b214(uint param_1)
0x06B26C |     68 | FUN_0006b26c | bool FUN_0006b26c(int param_1)
0x06B2B0 |     72 | FUN_0006b2b0 | int FUN_0006b2b0(int param_1)
0x06B2F8 |    248 | FUN_0006b2f8 | undefined FUN_0006b2f8(undefined8 * param_1, ulonglong param_2, ulonglong param_3, undefined * param_4)
0x06B3F0 |    452 | FUN_0006b3f0 | undefined FUN_0006b3f0(undefined8 * param_1, ulonglong param_2, ulonglong param_3, undefined * param_4, undefined8 * param_5)
0x06B5B4 |     60 | FUN_0006b5b4 | undefined8 FUN_0006b5b4(void)
0x06B5F0 |     88 | FUN_0006b5f0 | undefined8 FUN_0006b5f0(void)
0x06B648 |     88 | FUN_0006b648 | undefined8 FUN_0006b648(void)
0x06B6A0 |     60 | FUN_0006b6a0 | undefined8 FUN_0006b6a0(void)
0x06B6DC |    372 | FUN_0006b6dc | undefined FUN_0006b6dc(longlong * param_1)
0x06B850 |     56 | FUN_0006b850 | undefined FUN_0006b850(undefined8 param_1)
0x06B888 |     68 | FUN_0006b888 | undefined FUN_0006b888(undefined8 * param_1, ulonglong param_2)
0x06B8CC |     56 | FUN_0006b8cc | undefined FUN_0006b8cc(void)
0x06B904 |    136 | FUN_0006b904 | char * FUN_0006b904(uint param_1)
0x06B98C |    200 | FUN_0006b98c | undefined8 FUN_0006b98c(uint * param_1, uint param_2)
0x06BA54 |    228 | FUN_0006ba54 | undefined8 FUN_0006ba54(uint * param_1, undefined8 param_2, undefined8 param_3)
0x06BB38 |     64 | FUN_0006bb38 | undefined FUN_0006bb38(uint * param_1)
0x06BB78 |    196 | FUN_0006bb78 | undefined8 FUN_0006bb78(uint * param_1, char * param_2)
0x06BC3C |    212 | FUN_0006bc3c | longlong FUN_0006bc3c(longlong param_1, ulonglong param_2)
0x06BD10 |    140 | FUN_0006bd10 | undefined8 FUN_0006bd10(uint * param_1)
0x06BD9C |    412 | FUN_0006bd9c | uint FUN_0006bd9c(uint * param_1)
0x06BF38 |    128 | FUN_0006bf38 | undefined FUN_0006bf38(ulonglong param_1, uint param_2, int * param_3)
0x06BFB8 |     76 | FUN_0006bfb8 | int FUN_0006bfb8(void)
0x06C004 |    132 | FUN_0006c004 | undefined FUN_0006c004(undefined * param_1)
0x06C088 |     68 | FUN_0006c088 | undefined FUN_0006c088(void)
0x06C0CC |     68 | FUN_0006c0cc | undefined FUN_0006c0cc(void)
0x06C110 |     76 | FUN_0006c110 | undefined8 FUN_0006c110(void)
0x06C15C |     72 | FUN_0006c15c | undefined8 FUN_0006c15c(void)
0x06C1A4 |    464 | FUN_0006c1a4 | undefined FUN_0006c1a4(undefined4 param_1, undefined8 * param_2)
0x06C374 |      8 | FUN_0006c374 | undefined8 FUN_0006c374(void)
0x06C384 |      8 | FUN_0006c384 | undefined8 FUN_0006c384(void)
0x06C38C |      8 | FUN_0006c38c | undefined8 FUN_0006c38c(void)
0x06C39C |      8 | FUN_0006c39c | undefined8 FUN_0006c39c(void)
0x06C3AC |      8 | FUN_0006c3ac | undefined8 FUN_0006c3ac(void)
0x06C3BC |      8 | FUN_0006c3bc | undefined8 FUN_0006c3bc(void)
0x06C3CC |      8 | FUN_0006c3cc | undefined8 FUN_0006c3cc(void)
0x06C3DC |      8 | FUN_0006c3dc | undefined8 FUN_0006c3dc(void)
0x06C3E4 |      8 | FUN_0006c3e4 | undefined8 FUN_0006c3e4(void)
0x06C3F4 |      8 | FUN_0006c3f4 | undefined8 FUN_0006c3f4(void)
0x06C404 |      8 | FUN_0006c404 | undefined8 FUN_0006c404(void)
